event_id,event_cause,corridor,police_station,latitude,longitude,is_weekend,is_peak_hour,is_night_event,historical_corridor_risk,historical_police_station_risk,historical_cluster_risk,historical_cause_closure_rate,historical_corridor_closure_rate,target_priority,target_requires_road_closure,target_event_duration_minutes
FKID007200,vehicle_breakdown,Non-corridor,Chamarajpet,12.9747136,77.5706363,False,False,False,0.3822,0.0235,0.9036,0.0429,0.121,Low,0,91.43
FKID007201,vehicle_breakdown,Bellary Road 2,Kodigehalli,13.068725,77.5930883,False,False,False,0.0464,0.0333,0.9036,0.0429,0.0317,High,0,0.0
FKID007202,vehicle_breakdown,Tumkur Road,Yeshwanthpura,13.0166933,77.556694,False,False,False,0.056,0.0343,0.9036,0.0429,0.0262,High,0,0.0
FKID001646,pot_holes,Non-corridor,Pulikeshinagar(F.Town),12.9948397,77.6162504,False,False,False,0.3822,0.0091,0.9036,0.0242,0.121,Low,0,81236.18
FKID007203,vehicle_breakdown,Non-corridor,Jayanagara,12.9172787,77.5735724,False,False,False,0.3822,0.0218,0.9036,0.0429,0.121,Low,0,0.0
FKID005512,vehicle_breakdown,Non-corridor,Jnanabharathi,12.9799067,77.5106977,False,False,False,0.3822,0.0164,0.9036,0.0429,0.121,Low,0,112.38
FKID007204,others,West of Chord Road,Magadi Road,12.9738325,77.5501829,False,False,False,0.0213,0.0174,0.9036,0.0862,0.0632,High,0,64.13
FKID005513,vehicle_breakdown,Non-corridor,Banaswadi,12.9901114,77.6638193,False,False,True,0.3822,0.03,0.9036,0.0429,0.121,Low,0,0.0
FKID007205,vehicle_breakdown,Bannerghata Road,Mico Layout,12.9368467,77.60281,False,False,True,0.0256,0.0142,0.9036,0.0429,0.0335,High,0,0.0
FKID007206,pot_holes,Hosur Road,Ashok Nagar,12.9573917,77.6058233,False,False,True,0.0365,0.0209,0.9036,0.0242,0.057,High,0,1654.88
FKID005514,vehicle_breakdown,Tumkur Road,Yeshwanthpura,13.0261115,77.5439551,False,False,True,0.056,0.0343,0.9036,0.0429,0.0262,High,0,40.02
FKID005473,public_event,Bannerghata Road,Thalagattapura,12.85682957,77.58884114,False,False,True,0.0256,0.0061,0.9036,0.4643,0.0335,High,1,300.0
FKID004189,accident,Non-corridor,Chikkajala,13.1877011,77.7119109,False,False,True,0.3822,0.0091,0.0011,0.0301,0.121,Low,0,43.3
FKID005515,vehicle_breakdown,Hennur Main Road,Yelahanka,13.1061065,77.6340253,False,False,True,0.0117,0.0461,0.0012,0.0429,0.0625,High,0,0.0
FKID007207,vehicle_breakdown,Non-corridor,Thalagattapura,12.889236,77.563721,False,False,True,0.3822,0.0061,0.0013,0.0429,0.121,Low,0,0.0
FKID005516,pot_holes,Hosur Road,Madiwala,12.8992271,77.6331005,False,False,True,0.0365,0.0225,0.9036,0.0242,0.057,High,0,0.0
FKID007208,vehicle_breakdown,Tumkur Road,Peenya,13.0394053,77.5184935,False,False,True,0.056,0.0218,0.9036,0.0429,0.0262,High,0,72.98
FKID005517,vehicle_breakdown,Non-corridor,K.R. Pura,13.0199933,77.7097567,False,False,True,0.3822,0.0279,0.9036,0.0429,0.121,Low,0,8.37
FKID007209,vehicle_breakdown,Tumkur Road,Peenya,13.0412569,77.5167989,False,False,True,0.056,0.0218,0.9036,0.0429,0.0262,High,0,8.11
FKID007210,vehicle_breakdown,Mysore Road,Halasuru Gate,12.9616882,77.5842053,False,False,True,0.0909,0.0363,0.9036,0.0429,0.1104,High,0,47.98
FKID007212,vehicle_breakdown,Non-corridor,Pulikeshinagar(F.Town),13.0023047,77.6121721,False,False,True,0.3822,0.0091,0.9036,0.0429,0.121,Low,0,0.0
FKID005518,vehicle_breakdown,Non-corridor,No Police Station,13.0676206,77.4502938,False,False,True,0.3822,0.0268,0.9036,0.0429,0.121,Low,0,0.0
FKID007213,procession,Magadi Road,Magadi Road,12.9740557,77.5662098,False,False,True,0.03,0.0174,0.9036,0.2639,0.0408,High,1,59.51
FKID007214,vehicle_breakdown,Non-corridor,Devanahalli Airport,13.2483559,77.7156178,False,False,True,0.3822,0.0045,0.0013,0.0429,0.121,Low,0,0.0
FKID007215,procession,Non-corridor,Malleshwaram,12.9992699,77.5715185,False,False,True,0.3822,0.0098,0.9036,0.2639,0.121,Low,1,10.74
FKID007217,vehicle_breakdown,Non-corridor,K.R. Pura,13.0079571,77.6930806,False,False,True,0.3822,0.0279,0.9036,0.0429,0.121,Low,0,31.25
FKID007216,vehicle_breakdown,Mysore Road,Chamarajpet,12.9633292,77.5672813,False,False,True,0.0909,0.0235,0.9036,0.0429,0.1104,High,0,0.0
FKID005519,vehicle_breakdown,Non-corridor,Jnanabharathi,12.96176,77.5124387,False,False,True,0.3822,0.0164,0.9036,0.0429,0.121,Low,1,0.0
FKID007218,vehicle_breakdown,Bellary Road 1,Sadashivanagar,13.0143881,77.5847013,False,False,True,0.0746,0.037,0.9036,0.0429,0.0541,High,0,0.0
FKID007219,vehicle_breakdown,Non-corridor,City Market,12.9561053,77.5857608,False,False,True,0.3822,0.0033,0.9036,0.0429,0.121,Low,0,0.0
FKID005520,vehicle_breakdown,Bellary Road 1,R.T. Nagar,13.0199733,77.5842066,False,False,True,0.0746,0.0155,0.9036,0.0429,0.0541,High,0,0.0
FKID005181,vehicle_breakdown,Non-corridor,K.S. Layout,12.9113794,77.5539078,False,False,True,0.3822,0.0109,0.9036,0.0429,0.121,Low,0,0.0
FKID005521,vehicle_breakdown,Bellary Road 1,R.T. Nagar,13.0198745,77.584027,False,False,True,0.0746,0.0155,0.9036,0.0429,0.0541,High,0,0.0
FKID005182,vehicle_breakdown,Bellary Road 1,R.T. Nagar,13.0200257,77.5840604,False,False,True,0.0746,0.0155,0.9036,0.0429,0.0541,High,0,0.0
FKID005191,pot_holes,Varthur Road,Whitefield,12.9572067,77.7457017,False,False,True,0.0094,0.0221,0.0075,0.0242,0.1169,High,0,0.0
FKID007220,vehicle_breakdown,Magadi Road,Kamakshipalya,12.9828272,77.519876,False,False,True,0.03,0.0274,0.9036,0.0429,0.0408,High,0,145.15
FKID007221,vehicle_breakdown,Mysore Road,Jnanabharathi,12.934646,77.5127906,False,False,False,0.0909,0.0164,0.9036,0.0429,0.1104,High,0,0.0
FKID007223,vehicle_breakdown,Non-corridor,Sheshadripuram,12.9879474,77.5776453,False,False,False,0.3822,0.015,0.9036,0.0429,0.121,Low,0,0.0
FKID007222,vehicle_breakdown,Non-corridor,Sheshadripuram,12.9879785,77.5777092,False,False,False,0.3822,0.015,0.9036,0.0429,0.121,Low,0,45.69
FKID007224,vehicle_breakdown,Non-corridor,Mico Layout,12.916416,77.61213,False,False,False,0.3822,0.0142,0.9036,0.0429,0.121,Low,0,33.11
FKID005522,vehicle_breakdown,Non-corridor,K.R. Pura,13.0028147,77.6835432,False,False,False,0.3822,0.0279,0.9036,0.0429,0.121,Low,0,109.74
FKID005523,vehicle_breakdown,Bellary Road 1,Sadashivanagar,12.9998377,77.5837378,False,False,False,0.0746,0.037,0.9036,0.0429,0.0541,High,0,0.0
FKID007225,road_conditions,Non-corridor,K.S. Layout,12.907347,77.5468036,False,False,False,0.3822,0.0109,0.9036,0.1235,0.121,Low,0,5080.97
FKID005524,vehicle_breakdown,Non-corridor,Yelahanka,13.0878647,77.5884526,False,True,False,0.3822,0.0461,0.9036,0.0429,0.121,Low,0,0.0
FKID007226,vehicle_breakdown,Mysore Road,City Market,12.963228,77.5802106,False,True,False,0.0909,0.0033,0.9036,0.0429,0.1104,High,1,107.22
FKID005185,construction,Airport New South Road,Hennuru,13.039382,77.6416742,False,False,False,0.0082,0.0338,0.0082,0.2646,0.1045,High,1,119.65
FKID004190,vehicle_breakdown,Non-corridor,No Police Station,13.0613967,77.4610883,False,False,False,0.3822,0.0268,0.9036,0.0429,0.121,Low,0,0.0
FKID000013,others,ORR North 1,Hebbala,13.0418933,77.594705,False,True,False,0.0336,0.0165,0.9036,0.0862,0.08,High,0,103674.87
FKID005525,others,Bellary Road 1,Hebbala,13.0355805,77.5891295,False,True,False,0.0746,0.0165,0.9036,0.0862,0.0541,High,0,0.0
FKID005526,vehicle_breakdown,Bellary Road 2,Yelahanka,13.0864996,77.5947881,False,True,False,0.0464,0.0461,0.9036,0.0429,0.0317,High,0,0.0
FKID007227,vehicle_breakdown,Non-corridor,Wilson Garden,12.9548151,77.5916034,False,True,False,0.3822,0.0128,0.9036,0.0429,0.121,Low,0,129.9
FKID007228,vehicle_breakdown,Tumkur Road,Yeshwanthpura,13.0288967,77.5396608,False,True,False,0.056,0.0343,0.9036,0.0429,0.0262,High,0,38.3
FKID007229,vehicle_breakdown,Mysore Road,Byatarayanapura,12.9527733,77.5413383,False,True,False,0.0909,0.0363,0.9036,0.0429,0.1104,High,0,36.23
FKID004191,vehicle_breakdown,Non-corridor,No Police Station,13.06145,77.4608617,False,True,False,0.3822,0.0268,0.9036,0.0429,0.121,Low,0,0.0
FKID007230,vehicle_breakdown,Non-corridor,Yeshwanthpura,13.021064,77.528271,False,True,False,0.3822,0.0343,0.9036,0.0429,0.121,Low,1,0.0
FKID005527,construction,Airport New South Road,Hennuru,13.0394713,77.6414914,False,True,False,0.0082,0.0338,0.0082,0.2646,0.1045,High,0,1441.78
FKID007231,vehicle_breakdown,Non-corridor,Mahadevapura,12.9947151,77.7178932,False,True,False,0.3822,0.0147,0.0058,0.0429,0.121,Low,1,67.44
FKID007232,vehicle_breakdown,West of Chord Road,Rajajinagar,12.994492,77.5541902,False,True,False,0.0213,0.0127,0.9036,0.0429,0.0632,High,0,0.0
FKID005528,vehicle_breakdown,ORR North 1,Hennuru,13.033267,77.6297082,False,True,False,0.0336,0.0338,0.9036,0.0429,0.08,High,0,0.0
FKID005530,vehicle_breakdown,Non-corridor,K.R. Pura,13.0131625,77.6996626,False,True,False,0.3822,0.0279,0.9036,0.0429,0.121,Low,0,0.0
FKID005529,vehicle_breakdown,ORR North 1,Hennuru,13.0335913,77.6293343,False,True,False,0.0336,0.0338,0.9036,0.0429,0.08,High,0,0.0
FKID005187,vehicle_breakdown,ORR North 1,K.G. Halli,13.0334542,77.629103,False,True,False,0.0336,0.0091,0.9036,0.0429,0.08,High,0,0.0
FKID005531,others,Non-corridor,Jnanabharathi,12.9741838,77.5134652,False,True,False,0.3822,0.0164,0.9036,0.0862,0.121,Low,0,5082.93
FKID007233,vehicle_breakdown,Mysore Road,Chamarajpet,12.960184,77.556547,False,True,False,0.0909,0.0235,0.9036,0.0429,0.1104,High,0,8.95
FKID005533,water_logging,Bellary Road 1,Kodigehalli,13.0474096,77.5919068,False,False,False,0.0746,0.0333,0.9036,0.0852,0.0541,High,0,0.0
FKID007234,vehicle_breakdown,ORR North 1,Banaswadi,13.0161219,77.6613489,False,False,False,0.0336,0.03,0.9036,0.0429,0.08,High,0,108.81
FKID005532,construction,ORR East 2,HAL Old Airport,12.9686167,77.7010844,False,False,False,0.0229,0.0442,0.9036,0.2646,0.016,High,0,712.4
FKID005534,others,Non-corridor,Jeevanbheemanagar,12.9688954,77.6476712,False,False,False,0.3822,0.0155,0.9036,0.0862,0.121,Low,0,28872.96
FKID007235,vehicle_breakdown,West of Chord Road,Vijayanagara,12.9732529,77.5378244,False,False,False,0.0213,0.0071,0.9036,0.0429,0.0632,High,0,32.68
FKID005186,vehicle_breakdown,ORR West 1,K.S. Layout,12.9129818,77.5667649,False,False,False,0.0206,0.0109,0.9036,0.0429,0.0298,High,0,0.0
FKID005535,vehicle_breakdown,Bellary Road 2,Yelahanka,13.08645,77.5948299,False,False,False,0.0464,0.0461,0.9036,0.0429,0.0317,High,0,0.0
FKID007236,vehicle_breakdown,Bellary Road 1,R.T. Nagar,13.0144341,77.5853537,False,False,False,0.0746,0.0155,0.9036,0.0429,0.0541,High,0,83.49
FKID005536,water_logging,Bellary Road 2,Yelahanka,13.1287618,77.6140528,False,False,False,0.0464,0.0461,0.9036,0.0852,0.0317,High,0,8671.22
FKID005537,construction,Non-corridor,Kodigehalli,13.070315,77.5870333,False,False,True,0.3822,0.0333,0.9036,0.2646,0.121,Low,0,0.0
FKID007237,construction,Mysore Road,Halasuru Gate,12.9670407,77.588336,False,False,True,0.0909,0.0363,0.9036,0.2646,0.1104,High,1,0.0
FKID005538,others,ORR North 2,Jalahalli,13.0416083,77.5475282,False,False,True,0.0288,0.0241,0.9036,0.0862,0.0426,High,0,83.99
FKID007238,vehicle_breakdown,Non-corridor,Wilson Garden,12.9539532,77.5854067,False,False,True,0.3822,0.0128,0.9036,0.0429,0.121,Low,0,44.92
FKID007239,vehicle_breakdown,Tumkur Road,Yeshwanthpura,13.0293508,77.5395501,False,False,True,0.056,0.0343,0.9036,0.0429,0.0262,High,0,17.11
FKID007240,vehicle_breakdown,Non-corridor,City Market,12.95858962,77.57766366,False,False,True,0.3822,0.0033,0.9036,0.0429,0.121,Low,0,0.0
FKID007241,vehicle_breakdown,ORR West 1,Banashankari,12.9279414,77.546384,False,False,True,0.0206,0.0125,0.9036,0.0429,0.0298,High,0,89.23
FKID007242,vehicle_breakdown,Non-corridor,R.T. Nagar,13.0101501,77.5907672,False,False,True,0.3822,0.0155,0.9036,0.0429,0.121,Low,0,0.0
FKID007173,public_event,Non-corridor,Magadi Road,12.98205505,77.56489837,False,False,True,0.3822,0.0174,0.9036,0.4643,0.121,Low,1,480.0
FKID004192,vehicle_breakdown,Non-corridor,K.R. Pura,13.0387425,77.7397905,False,False,True,0.3822,0.0279,0.0011,0.0429,0.121,Low,0,0.0
FKID007243,vehicle_breakdown,Mysore Road,Halasuru Gate,12.9681003,77.5871811,False,False,True,0.0909,0.0363,0.9036,0.0429,0.1104,High,0,77.88
FKID004194,construction,Non-corridor,Chikkajala,13.183545,77.6801783,False,False,True,0.3822,0.0091,0.0006,0.2646,0.121,Low,0,4440.0
FKID007245,congestion,Non-corridor,Mico Layout,12.9365201,77.6062317,False,False,True,0.3822,0.0142,0.9036,0.0441,0.121,Low,0,115.83
FKID007244,construction,Hennur Main Road,Hennuru,13.0403572,77.623926,False,False,True,0.0117,0.0338,0.9036,0.2646,0.0625,High,0,5760.04
FKID005539,vehicle_breakdown,Bellary Road 1,Sadashivanagar,13.0012451,77.5841866,False,False,True,0.0746,0.037,0.9036,0.0429,0.0541,High,0,82.32
FKID005540,vehicle_breakdown,Bellary Road 1,Sadashivanagar,13.0012451,77.5841866,False,False,True,0.0746,0.037,0.9036,0.0429,0.0541,High,0,82.28
FKID007246,vehicle_breakdown,Mysore Road,Halasuru Gate,12.9665157,77.5872639,False,False,True,0.0909,0.0363,0.9036,0.0429,0.1104,High,0,12.55
FKID007247,vehicle_breakdown,Non-corridor,Sheshadripuram,12.984989,77.5723991,False,False,True,0.3822,0.015,0.9036,0.0429,0.121,Low,0,0.0
FKID007248,procession,Magadi Road,Magadi Road,12.9742147,77.5662877,False,False,True,0.03,0.0174,0.9036,0.2639,0.0408,High,1,240.25
FKID007249,procession,Magadi Road,Magadi Road,12.9741263,77.5662671,False,False,True,0.03,0.0174,0.9036,0.2639,0.0408,High,1,259.42
FKID007250,others,West of Chord Road,Vijayanagara,12.9900396,77.5505643,False,False,True,0.0213,0.0071,0.9036,0.0862,0.0632,High,1,178.83
FKID005541,others,Bellary Road 1,Hebbala,13.0370085,77.5895101,False,False,False,0.0746,0.0165,0.9036,0.0862,0.0541,High,1,0.0
FKID007251,vehicle_breakdown,Mysore Road,Chamarajpet,12.9628997,77.566492,False,False,False,0.0909,0.0235,0.9036,0.0429,0.1104,High,0,9.02
FKID004193,vehicle_breakdown,Non-corridor,No Police Station,13.0615802,77.4608504,False,False,False,0.3822,0.0268,0.9036,0.0429,0.121,Low,0,0.0
FKID005542,vehicle_breakdown,Mysore Road,Byatarayanapura,12.9390566,77.5235243,False,False,False,0.0909,0.0363,0.9036,0.0429,0.1104,High,0,0.0
FKID007252,vehicle_breakdown,Non-corridor,Malleshwaram,13.0083617,77.5544889,False,True,False,0.3822,0.0098,0.9036,0.0429,0.121,Low,0,78.58
FKID005188,others,Non-corridor,Jnanabharathi,12.9456592,77.4958458,False,True,False,0.3822,0.0164,0.9036,0.0862,0.121,Low,0,90387.33
FKID007253,vehicle_breakdown,Tumkur Road,Yeshwanthpura,13.0294624,77.5401998,False,True,False,0.056,0.0343,0.9036,0.0429,0.0262,High,0,9.17
FKID005543,construction,ORR North 1,Mahadevapura,12.9952146,77.6669485,False,False,False,0.0336,0.0147,0.9036,0.2646,0.08,High,0,0.0
FKID005544,construction,ORR North 1,Mahadevapura,12.9954452,77.6667295,False,False,False,0.0336,0.0147,0.9036,0.2646,0.08,High,0,0.39
FKID007254,accident,Non-corridor,V.V.Puram (C.Pet),12.9516353,77.5736202,False,False,False,0.3822,0.0045,0.9036,0.0301,0.121,Low,0,0.0
FKID005545,vehicle_breakdown,ORR North 2,Yeshwanthpura,13.0406155,77.5468024,False,False,False,0.0288,0.0343,0.9036,0.0429,0.0426,High,0,0.0
FKID007255,vehicle_breakdown,Tumkur Road,Peenya,13.0447508,77.5080589,False,True,False,0.056,0.0218,0.9036,0.0429,0.0262,High,0,63.12
FKID005546,vehicle_breakdown,Non-corridor,Mahadevapura,13.00520205,77.75683317,False,True,False,0.3822,0.0147,0.0034,0.0429,0.121,Low,0,0.0
FKID007256,vehicle_breakdown,Non-corridor,V.V.Puram (C.Pet),12.9604469,77.5718749,False,True,False,0.3822,0.0045,0.9036,0.0429,0.121,Low,0,0.0
FKID007257,vehicle_breakdown,CBD 2,Shivajinagar,12.9820572,77.5972291,False,True,False,0.0127,0.0114,0.9036,0.0429,0.0673,High,0,0.0
FKID007258,vehicle_breakdown,CBD 2,Shivajinagar,12.9820633,77.5971534,False,True,False,0.0127,0.0114,0.9036,0.0429,0.0673,High,0,0.0
FKID001308,pot_holes,Hosur Road,Ashok Nagar,12.9581539,77.6060706,False,True,False,0.0365,0.0209,0.9036,0.0242,0.057,High,0,72364.39
FKID005547,others,West of Chord Road,Malleshwaram,13.0134096,77.5546046,False,True,False,0.0213,0.0098,0.9036,0.0862,0.0632,High,0,0.0
FKID001307,pot_holes,Hosur Road,Ashok Nagar,12.9574747,77.6058578,False,True,False,0.0365,0.0209,0.9036,0.0242,0.057,High,0,72355.68
FKID007260,others,Non-corridor,Halasuru Gate,12.9758174,77.5875247,False,True,False,0.3822,0.0363,0.9036,0.0862,0.121,Low,0,85.24
FKID005548,vehicle_breakdown,Non-corridor,K.R. Pura,13.0038249,77.6837476,False,True,False,0.3822,0.0279,0.9036,0.0429,0.121,Low,0,0.0
FKID007261,vehicle_breakdown,Mysore Road,Ashok Nagar,12.9652268,77.5998212,False,True,False,0.0909,0.0209,0.9036,0.0429,0.1104,High,0,50.36
FKID005549,construction,Airport New South Road,Hennuru,13.0393395,77.6417003,False,True,False,0.0082,0.0338,0.0082,0.2646,0.1045,High,0,0.8
FKID007262,vehicle_breakdown,Bellary Road 1,Kodigehalli,13.040933,77.5889853,False,True,False,0.0746,0.0333,0.9036,0.0429,0.0541,High,0,7.18
FKID007263,vehicle_breakdown,Non-corridor,Halasuru Gate,12.9756519,77.5875113,False,True,False,0.3822,0.0363,0.9036,0.0429,0.121,Low,1,0.0
FKID007264,pot_holes,Bannerghata Road,Hulimavu,12.8885174,77.5974415,False,False,False,0.0256,0.0143,0.9036,0.0242,0.0335,High,0,45192.07
FKID005550,vehicle_breakdown,Non-corridor,Hennuru,13.0425611,77.6420552,False,False,False,0.3822,0.0338,0.0082,0.0429,0.121,Low,0,0.0
FKID005551,others,Non-corridor,Chikkabanavara,13.048831,77.4972078,False,False,False,0.3822,0.0144,0.9036,0.0862,0.121,Low,0,0.0
FKID007265,vehicle_breakdown,Mysore Road,Halasuru Gate,12.9675704,77.5908526,False,False,False,0.0909,0.0363,0.9036,0.0429,0.1104,High,0,0.0
FKID005552,vehicle_breakdown,Non-corridor,K.R. Pura,13.0234375,77.715021,False,False,True,0.3822,0.0279,0.9036,0.0429,0.121,Low,0,34.48
FKID005189,construction,ORR North 1,Hebbala,13.0421167,77.5948983,False,False,True,0.0336,0.0165,0.9036,0.2646,0.08,High,0,51.12
FKID007266,others,Non-corridor,K.R. Pura,13.0106136,77.6980243,False,False,True,0.3822,0.0279,0.9036,0.0862,0.121,Low,0,40814.06
FKID007267,vehicle_breakdown,Airport New South Road,K.G. Halli,13.0289016,77.6315651,False,False,True,0.0082,0.0091,0.9036,0.0429,0.1045,High,0,91.13
FKID005553,pot_holes,Non-corridor,Shivajinagar,12.987264,77.6038773,False,False,True,0.3822,0.0114,0.9036,0.0242,0.121,Low,0,0.0
FKID004196,accident,Non-corridor,Electronic City,12.8445617,77.6732867,False,False,True,0.3822,0.0152,0.9036,0.0301,0.121,Low,0,77.25
FKID007268,vehicle_breakdown,ORR West 1,Banashankari,12.9252572,77.5500381,False,False,True,0.0206,0.0125,0.9036,0.0429,0.0298,High,0,0.0
FKID007270,accident,Non-corridor,Electronic City,12.8368895,77.6788445,False,False,True,0.3822,0.0152,0.9036,0.0301,0.121,Low,0,89.56
FKID007269,vehicle_breakdown,Airport New South Road,K.G. Halli,13.0281865,77.6319623,False,False,True,0.0082,0.0091,0.9036,0.0429,0.1045,High,0,0.0
FKID004197,accident,Non-corridor,Electronic City,12.8375952,77.6788445,False,False,True,0.3822,0.0152,0.9036,0.0301,0.121,Low,0,57.73
FKID007271,vehicle_breakdown,ORR North 2,Jalahalli,13.0437178,77.5535654,False,False,True,0.0288,0.0241,0.9036,0.0429,0.0426,High,0,0.0
FKID007259,vehicle_breakdown,Non-corridor,Wilson Garden,12.9455854,77.5963095,False,False,True,0.3822,0.0128,0.9036,0.0429,0.121,Low,0,47.85
FKID007272,vehicle_breakdown,Bellary Road 1,Sadashivanagar,13.0143477,77.5836474,False,False,True,0.0746,0.037,0.9036,0.0429,0.0541,High,0,118.03
FKID007273,vehicle_breakdown,Non-corridor,Mahadevapura,12.9918751,77.7157142,False,False,True,0.3822,0.0147,0.0058,0.0429,0.121,Low,1,0.0
FKID007274,vehicle_breakdown,Non-corridor,Mico Layout,12.936683,77.6051806,False,False,True,0.3822,0.0142,0.9036,0.0429,0.121,Low,0,73.56
FKID007275,vehicle_breakdown,CBD 2,Cubbon Park,12.9774528,77.5988098,False,False,True,0.0127,0.0259,0.9036,0.0429,0.0673,High,0,0.0
FKID007276,vehicle_breakdown,Hosur Road,Adugodi,12.9345733,77.612245,False,False,True,0.0365,0.0147,0.9036,0.0429,0.057,High,0,117.2
FKID005554,vehicle_breakdown,Non-corridor,Chikkabanavara,13.0489095,77.4969509,False,False,True,0.3822,0.0144,0.9036,0.0429,0.121,Low,0,0.0
FKID005555,others,Mysore Road,Kengeri,12.90647884,77.47296808,False,False,True,0.0909,0.0054,0.0016,0.0862,0.1104,High,0,8803.77
FKID007277,vehicle_breakdown,Hosur Road,Hulimavu,12.8888474,77.6392114,False,False,True,0.0365,0.0143,0.9036,0.0429,0.057,High,0,57.67
FKID007279,pot_holes,CBD 2,Shivajinagar,12.9820521,77.5998974,False,False,True,0.0127,0.0114,0.9036,0.0242,0.0673,High,0,0.0
FKID007278,road_conditions,Non-corridor,Halasuru Gate,12.9623189,77.5920023,False,False,True,0.3822,0.0363,0.9036,0.1235,0.121,Low,0,28566.85
FKID000044,vehicle_breakdown,Non-corridor,Peenya,13.0166142,77.5054464,False,False,False,0.3822,0.0218,0.0012,0.0429,0.121,Low,0,0.0
FKID005556,vehicle_breakdown,Non-corridor,Jalahalli,13.0506439,77.5529418,False,False,False,0.3822,0.0241,0.9036,0.0429,0.121,Low,0,78.09
FKID005557,construction,Non-corridor,Cubbon Park,12.97540434,77.592659,False,False,False,0.3822,0.0259,0.9036,0.2646,0.121,Low,0,3186.51
FKID003483,others,Hosur Road,Ashok Nagar,12.9524426,77.6053748,False,False,False,0.0365,0.0209,0.9036,0.0862,0.057,High,0,136390.37
FKID007280,vehicle_breakdown,Non-corridor,Malleshwaram,13.0082802,77.5710892,False,True,False,0.3822,0.0098,0.9036,0.0429,0.121,Low,0,0.0
FKID005558,vehicle_breakdown,Non-corridor,Bellandur,12.9165755,77.6736642,False,True,False,0.3822,0.012,0.9036,0.0429,0.121,Low,0,2.79
FKID007281,vehicle_breakdown,Tumkur Road,Chikkabanavara,13.0420994,77.5156627,False,True,False,0.056,0.0144,0.9036,0.0429,0.0262,High,0,0.0
FKID005559,vehicle_breakdown,Bellary Road 1,High ground,12.996753,77.5845822,False,True,False,0.0746,0.0226,0.9036,0.0429,0.0541,High,0,0.0
FKID007282,vehicle_breakdown,Hosur Road,Madiwala,12.9199275,77.6210883,False,True,False,0.0365,0.0225,0.9036,0.0429,0.057,High,0,40.68
FKID007283,vehicle_breakdown,Non-corridor,Yelahanka,13.1000263,77.589459,False,True,False,0.3822,0.0461,0.9036,0.0429,0.121,Low,0,0.0
FKID007284,vehicle_breakdown,Tumkur Road,Chikkabanavara,13.0453642,77.5080402,False,False,False,0.056,0.0144,0.9036,0.0429,0.0262,High,0,0.0
